timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
8/6/2021,18.58,18.8,18.29,18.42,18.42,694199,0,1
8/5/2021,18.73,18.81,18.19,18.5,18.5,881064,0,1
8/4/2021,18.39,18.83,18.17,18.51,18.51,1207823,0,1
8/3/2021,18.1,18.68,17.99,18.5,18.5,1672638,0,1
8/2/2021,17.49,18.09,17.49,18.04,18.04,931034,0,1
7/30/2021,17.31,17.7,17.13,17.56,17.56,903618,0,1
7/29/2021,17.07,17.43,17.0401,17.36,17.36,656663,0,1
7/28/2021,17.14,17.3,16.7,17.03,17.03,1953579,0,1
7/27/2021,18.36,18.45,16.4,16.76,16.76,4365271,0,1
7/26/2021,18.34,18.79,18.18,18.49,18.49,1010805,0,1
7/23/2021,18.21,18.375,18.04,18.34,18.34,608966,0,1
7/22/2021,18.12,18.27,17.9,18.23,18.23,524885,0,1
7/21/2021,17.66,18.18,17.66,18.05,18.05,694137,0,1
7/20/2021,17.52,17.76,17.31,17.6,17.6,1018541,0,1
7/19/2021,18.22,18.22,17.11,17.45,17.45,1746822,0,1
7/16/2021,18.24,18.53,18.0909,18.3,18.3,696160,0,1
7/15/2021,18.36,18.4599,17.66,18.21,18.21,1152183,0,1
7/14/2021,19.14,19.3099,18.15,18.36,18.36,1140140,0,1
7/13/2021,19.67,20.23,18.925,19.05,19.05,1196290,0,1
7/12/2021,18.64,19.94,18.6,19.92,19.92,1372783,0,1
7/9/2021,18.83,19,18.42,18.68,18.68,677653,0,1
7/8/2021,19.27,19.27,18.38,18.69,18.69,1349454,0,1
7/7/2021,19.52,20.02,19.03,19.5,19.5,3089103,0,1
7/6/2021,18.3069,18.86,18.28,18.86,18.86,1593559,0,1
7/2/2021,18.4,18.93,18.12,18.27,18.27,1288989,0,1
7/1/2021,17.86,18.19,17.57,18.05,18.05,2466994,0,1
6/30/2021,16.95,17.35,16.31,16.8,16.8,1355168,0,1
6/29/2021,17.8,18.1586,17.3,17.4,17.4,855551,0,1
6/28/2021,17.65,17.88,17.41,17.69,17.69,827000,0,1
6/25/2021,17.69,17.94,17.28,17.65,17.65,7798082,0,1
6/24/2021,18.34,18.34,17.6,17.6,17.6,1319978,0,1
6/23/2021,17.37,17.91,17.3,17.6,17.6,905855,0,1
6/22/2021,18.39,18.535,17.21,17.37,17.37,2915148,0,1
6/21/2021,18.81,18.85,17.8,18.44,18.44,2671186,0,1
6/18/2021,18.53,19.37,18.53,18.8,18.8,8364749,0,1
6/17/2021,18.62,19.44,18.51,18.68,18.68,3364051,0,1
6/16/2021,18.35,18.91,17.83,18.76,18.76,3222489,0,1
6/15/2021,18.09,18.47,17.72,18.18,18.18,2117075,0,1
6/14/2021,17.59,18.86,17.36,17.79,17.79,3912083,0,1
6/11/2021,17.15,17.44,16.85,17.33,17.33,1439786,0,1
6/10/2021,16.74,17.19,16.53,17,17,976953,0,1
6/9/2021,16.86,17.1443,16.355,16.6,16.6,1085073,0,1
6/8/2021,16.18,16.97,16.18,16.75,16.75,1433946,0,1
6/7/2021,15.88,16.35,15.42,16.14,16.14,3021775,0,1
6/4/2021,15.01,15.74,14.93,15.62,15.62,1793974,0,1
6/3/2021,15.55,15.55,14.9,14.96,14.96,1043866,0,1
6/2/2021,15.11,15.44,14.6,15.05,15.05,946182,0,1
6/1/2021,14.2,15.62,14.195,15.08,15.08,2403492,0,1
5/28/2021,14.25,14.45,14.1201,14.24,14.24,801245,0,1
5/27/2021,13.82,14.74,13.82,14.41,14.41,1354902,0,1
5/26/2021,13.63,14.05,13.4698,13.73,13.73,725761,0,1
5/25/2021,13.95,14.32,13.65,13.71,13.71,862092,0,1
5/24/2021,13.98,14.115,13.11,13.82,13.82,909222,0,1
5/21/2021,13.75,14.09,13.7101,13.9,13.9,513413,0,1
5/20/2021,13.46,14.21,13.26,13.8,13.8,704898,0,1
5/19/2021,13.82,13.82,13.28,13.36,13.36,439654,0,1
5/18/2021,14.1,14.27,13.71,13.88,13.88,694591,0,1
5/17/2021,13.33,14.2,13.12,14.06,14.06,623362,0,1
5/14/2021,12.15,13.66,12.15,13.51,13.51,1418593,0,1
5/13/2021,11.91,12.3,11.72,12.15,12.15,559367,0,1
5/12/2021,12.39,12.39,11.71,11.98,11.98,460134,0,1
5/11/2021,11.9,12.58,11.1188,12.35,12.35,627510,0,1
5/10/2021,12.9,13.25,12.23,12.31,12.31,573249,0,1
