timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
7/8/2021,9.91,9.94,9.91,9.93,9.93,69697,0,1
7/7/2021,9.92,9.94,9.92,9.93,9.93,36295,0,1
7/6/2021,9.92,9.94,9.92,9.93,9.93,44483,0,1
7/2/2021,9.93,9.94,9.925,9.94,9.94,71290,0,1
7/1/2021,9.92,9.94,9.92,9.93,9.93,92642,0,1
6/30/2021,9.95,9.95,9.91,9.93,9.93,251158,0,1
6/29/2021,9.95,9.95,9.92,9.93,9.93,57233,0,1
6/28/2021,9.95,9.95,9.91,9.93,9.93,950156,0,1
6/25/2021,9.95,9.95,9.92,9.93,9.93,365214,0,1
6/24/2021,9.92,9.96,9.92,9.95,9.95,80983,0,1
6/23/2021,9.95,9.95,9.91,9.94,9.94,30854,0,1
6/22/2021,9.92,9.95,9.92,9.95,9.95,22026,0,1
6/21/2021,9.92,9.95,9.92,9.93,9.93,54021,0,1
6/18/2021,9.92,9.95,9.91,9.93,9.93,180775,0,1
6/17/2021,9.93,9.95,9.92,9.93,9.93,39368,0,1
6/16/2021,9.91,9.94,9.91,9.93,9.93,31236,0,1
6/15/2021,9.93,9.95,9.915,9.93,9.93,178937,0,1
6/14/2021,9.96,9.96,9.93,9.95,9.95,197168,0,1
6/11/2021,9.95,9.97,9.93,9.97,9.97,76594,0,1
6/10/2021,9.93,9.97,9.92,9.94,9.94,263972,0,1
6/9/2021,9.95,9.95,9.93,9.94,9.94,123352,0,1
6/8/2021,9.91,9.94,9.91,9.94,9.94,26778,0,1
6/7/2021,9.92,9.94,9.91,9.93,9.93,52738,0,1
6/4/2021,9.95,9.95,9.91,9.91,9.91,831253,0,1
6/3/2021,9.9,9.95,9.9,9.95,9.95,87100,0,1
6/2/2021,9.89,9.925,9.88,9.9,9.9,484043,0,1
6/1/2021,9.9,9.92,9.89,9.9,9.9,362497,0,1
5/28/2021,9.9,9.92,9.89,9.9,9.9,52216,0,1
5/27/2021,9.93,9.93,9.88,9.9,9.9,58994,0,1
5/26/2021,9.9,9.92,9.88,9.9,9.9,757545,0,1
5/25/2021,9.9,9.9201,9.89,9.9,9.9,74848,0,1
5/24/2021,9.89,9.9,9.89,9.9,9.9,54646,0,1
5/21/2021,9.95,9.95,9.88,9.9,9.9,1346889,0,1
5/20/2021,9.91,9.91,9.89,9.9,9.9,50256,0,1
5/19/2021,9.89,9.93,9.89,9.9,9.9,58983,0,1
5/18/2021,9.88,9.93,9.88,9.89,9.89,83395,0,1
5/17/2021,9.9,9.905,9.87,9.89,9.89,126494,0,1
5/14/2021,9.9,9.91,9.85,9.895,9.895,136919,0,1
5/13/2021,9.85,9.9,9.85,9.87,9.87,185669,0,1
5/12/2021,9.88,9.9,9.85,9.86,9.86,1646920,0,1
5/11/2021,9.8,9.915,9.8,9.9,9.9,2181011,0,1
5/10/2021,9.91,9.91,9.88,9.9,9.9,625411,0,1
