timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
8/12/2021,198.7,200.2899,196.2,199.05,199.0144379,15186155,0,1
8/11/2021,200.43,200.49,194.3,196.99,196.9548059,18592484,0,1
8/10/2021,203.22,204.3,198.3454,199.36,199.3243825,17923778,0,1
8/9/2021,204.46,205.0799,201.43,202.95,202.9137411,14644310,0,1
8/6/2021,205.24,205.7,202.1,203.66,203.6236143,17849661,0,1
8/5/2021,205,207.33,203.42,206.37,206.3331301,21143537,0,1
8/4/2021,199.9,203.18,198.28,202.74,202.7037786,23130940,0,1
8/3/2021,197.4,202.22,192.2,198.15,198.1145987,30181074,0,1
8/2/2021,197,199.61,193.61,197.5,197.4647148,21744397,0,1
7/30/2021,194.18,196.3,192.63,194.99,194.9551633,18349746,0,1
7/29/2021,195.19,198.53,193.2803,196.62,196.584872,18373399,0,1
7/28/2021,193.192,196.46,189.95,195.03,194.9951561,20219115,0,1
7/27/2021,192.65,196.22,187.41,192.08,192.0456831,24886258,0,1
7/26/2021,193.11,194.42,189.14,192.94,192.9055295,20394316,0,1
7/23/2021,196.5635,197,192.5,195.58,195.5450578,19567198,0,1
7/22/2021,196.42,198.87,192.76,195.94,195.9049935,32382595,0,1
7/21/2021,188.82,195.27,187.42,194.1,194.0653223,37101736,0,1
7/20/2021,187.3,188.38,181.64,186.12,186.086748,43366188,0,4
7/19/2021,716.61,761.68,714.62,751.19,187.7639483,18726469,0,1
7/16/2021,761.22,766.2844,722.92,726.44,181.5775537,17205566,0,1
7/15/2021,792.47,793.88,754.3401,758.65,189.6286151,13764113,0,1
7/14/2021,814.31,816.71,790.11,793.66,198.3795513,9502480,0,1
7/13/2021,816.02,818.45,804.5601,810,202.4638215,7267658,0,1
7/12/2021,809.6,821.31,807.51,820.5,205.0883525,8049619,0,1
7/9/2021,798.5,803.205,790.17,802.01,200.4666784,7415567,0,1
7/8/2021,794.26,805.32,788.03,796.11,198.9919419,12582492,0,1
7/7/2021,834.14,835,813.282,814.87,203.681104,10460682,0,1
7/6/2021,829.5,833.68,814.01,827.94,206.9480202,11167687,0,1
7/2/2021,817.605,820.21,811.51,819.48,204.8333981,8584917,0,1
7/1/2021,805,818.24,800.76,808.48,202.0838894,12003374,0,1
6/30/2021,799.965,806.5,794.55,800.1,199.9892637,8164154,0,1
6/29/2021,795.3,803.95,786.275,801.07,200.2317204,9190846,0,1
6/28/2021,774.45,803.15,772.76,799.4,199.814295,12385914,0,1
6/25/2021,771.22,773.82,755.775,761.24,190.2759994,6959148,0,1
6/24/2021,769.11,776.8,763.53,768.22,192.0206876,8023060,0,1
6/23/2021,760.31,766.11,756.31,762.29,190.5384525,8308926,0,1
6/22/2021,738.86,758.55,735.435,755.47,188.8337571,14503639,0,1
6/21/2021,737.41,741.46,712.906,737.09,184.239578,16809554,0,1
6/18/2021,751.36,775,743.36,745.55,186.3542002,24221357,0,1
6/17/2021,710.9827,753.4,710.2501,746.29,186.5391671,20241372,0,1
6/16/2021,711.63,718.1871,703.377,712.41,178.0706804,7594711,0,1
6/15/2021,716.6,720.65,709.118,711.54,177.8532192,6075761,0,1
6/14/2021,716.24,721.58,706.5101,720.75,180.1553079,8034357,0,1
6/11/2021,699.18,717.569,697.75,713.01,178.2206536,10407691,0,1
6/10/2021,694,699.68,687.0401,697,174.2188686,7194261,0,1
6/9/2021,700.63,703,690.23,694.33,173.5514879,9541437,0.16,1
6/8/2021,701.09,704.8635,690.04,698.28,174.4986004,8096169,0,1
6/7/2021,702.8456,712.5,687.71,704.76,176.1179378,14393873,0,1
6/4/2021,684.5,706.44,683.82,703.13,175.7106045,15428007,0,1
6/3/2021,668.03,690.36,663.32,678.79,169.6280932,14500170,0,1
6/2/2021,650.09,676.7547,649.42,671.13,167.7138765,14854189,0,1
6/1/2021,650.8,655.525,636.13,650.58,162.5784777,11820075,0,1
5/28/2021,620.04,651.099,620.04,649.78,162.3785595,16113390,0,1
5/27/2021,627.99,630,618.4,619.52,154.8166536,14536880,0,1
5/26/2021,629.37,631.75,623.45,628,156.9357865,9260966,0,1
5/25/2021,630.64,632.7399,619.3,625.91,156.4135003,10885172,0,1
5/24/2021,608.5,629.8,607.04,624.48,156.0561465,13870405,0,1
5/21/2021,606.55,608.88,594.7756,599.67,149.8561833,16824800,0,1
5/20/2021,572.1,587.3514,570.82,584.5,146.0652345,8039798,0,1
5/19/2021,542.66,563.18,541.73,562.63,140.5999707,8599984,0,1
5/18/2021,570.68,576.17,560.16,560.63,140.1001752,4656356,0,1
5/17/2021,566.28,566.77,554.14,566.62,141.5970627,5424521,0,1
5/14/2021,555.6,573.1242,549.94,569.72,142.3717457,6465375,0,1
5/13/2021,561.35,563.23,538.36,546.61,136.5966087,7143187,0,1
5/12/2021,560.38,570.41,548.37,550.34,137.5287273,7585233,0,1
5/11/2021,553,574.19,550,572.25,143.003987,7139634,0,1
5/10/2021,591.49,592.24,570,570.63,142.5991527,6722595,0,1
